kul~amaA,kll
kul~ima,klm
kun,kwn
kunta,kwn
kuntu,kwn
kuntum,kwn
kuntumo,kwn
kuntun~a,kwn
kunti,kwn
kun~a,kwn
kun~aA,kwn
kun~aA^,kwn
kun~as,kns
kuwnuwA@,kwn
kuwnuw^A@,kwn
kuwniY,kwn
kuw~irato,kwr
kibar,kbr
kibor,kbr
kiboriyaA^',kbr
kita`b,ktb
kita`biY,ktb
kidt~a,kwd
kidonaA,kyd
ki*~a`b,k*b
kisaf,ksf
kisof,ksf
kisowat,ksw
kifaAt,kft
kifol,kfl
kilaA,klw
kilotaA,klw
kilotumo,kyl
kiyduwni,kyd
k^hyE^S^,
la'aAtawohaA,Aty
la'aAtayonaA,Aty
la'aAtiyan~ahum,Aty
la'aAmana,Amn
"la>aA@*obaHan~ahu,^",*bH
la>at~axi*an~a,Ax*
la>ajidan~a,wjd
la>ajidu,wjd
la>ajoEalan~aka,jEl
la>aHotanikan~a,Hnk
la>axa*onaA,Ax*
la>arayona`kahumo,rAy
la>arojuman~aka,rjm
la>aziydan~akumo,zyd
la>asotagofiran~a,gfr
la>asoqayona`hum,sqy
la>aZun~uka,Znn
"la>aZun~uhu,",Znn
la>aEad~uwA@,Edd
la>aEonatakumo,Ent
la>agoliban~a,glb
la>aqotulan~aka,qtl
la>aqoEudan~a,qEd
la>akaluwA@,Akl
la>akuwnan~a,kwn
la>akiydan~a,kyd
la>amola>an~a,mlA
la>anta,
la>antumo,
la>anzala,nzl
la>uzay~inan~a,zyn
la>uSal~iban~akumo,Slb
"la>uEa*~iban~ahu,",E*b
la>ugowiyan~ahumo,gwy
la>uqaT~iEan~a,qTE
la>ukaf~iran~a,kfr
la>uwtayan~a,Aty
laA,
laAhiyap,lhw
laA^}im,lwm
labaraza,brz
labaEavonaA,bEv
labagawoA@,bgy
labuws,lbs
labi}osa,bAs
labiva,lbv
labivuwA@,lbv
labivuw^A@,lbv
labivota,lbv
labivotu,lbv
labivotumo,lbv
labivonaA,lbv
labos,lbs
lata>otun~aniY,Aty
lata>otuwna,Aty
lata>otiyan~akumo,Aty
latajidan~a,wjd
latadoxulun~a,dxl
latadoEuwhumo,dEw
latarawun~a,rAy
latarawun~ahaA,rAy
latarokabun~a,rkb
lata$ohaduwna,$hd
lataEuwdun~a,Ewd
lataEolamu,Elm
lataquwluwna,qwl
latakuwnan~a,kwn
latakofuruwna,kfr
latamur~uwna,mrr
latanuw^>u,nwA
latahodiY^,hdy
latawal~awA@,wly
latu&ominun~a,Amn
"latubay~inun~ahu,",byn
latubodiY,bdw
latuboEavun~a,bEv
latubolawun~a,blw
laturodiyni,rdy
latuso_#alun~a,sAl
latufosidun~a,fsd
latulaq~aY,lqy
latunab~a&un~a,nbA
latunab~i}an~ahum,nbA
lat~axa*ota,Ax*
lajaEala,jEl
lajaEalakumo,jEl
lajaEalahumo,jEl
"lajaEalahu,",jEl
lajaEalonaA,jEl
lajaEalona`hu,jEl
lajamaEahumo,jmE
laHabiTa,HbT
laHom,lHm
laHon,lHn
laxarajonaA,xrj
laxasafa,xsf
ladaY,
laday,
la*ahaba,*hb
la*~ap,l**
larajamona`ka,rjm
larafaEona`hu,rfE
lasal~aTahumo,slT
lasota,lys
lasotumo,lys
lasotun~a,lys
laTamasonaA,Tms
laTiyf,lTf
laZaY`,
laEaAduwA@,Ewd
laEaj~ala,Ejl
laEa*~abahumo,E*b
laEa*~abonaA,E*b
laEalimahu,Elm
laEal~,
laEana,lEn
laEanahumu,lEn
laEanit~umo,Ent
laEan~aA^,lEn
laEan~a`humo,lEn
laEib,lEb
laEon,lEn
laEonap,lEn
lagow,lgw
lafataHonaA,ftH
lafasadataA,fsd
lafasadati,fsd
lafiyf,lff
laqaAla,qwl
laqaAluwA@,qwl
laqaAluw^A@,qwl
laqaTaEonaA,qTE
laquDiYa,qDy
laqulonaA,qwl
laquwA@,lqy
laquwkumo,lqy
laqiytumu,lqy
laqiytumo,lqy
laqiynaA,lqy
laqiyaA,lqy
laka,
lakaAna,kwn
lakaf~aronaA,kfr
lakum,
lakumaA,
lakumu,
lakumo,
lakuntu,kwn
lakuntum,kwn
lakun~aA,kwn
lakun~aA^,kwn
laki,
lalabiva,lbv
lam,
lamasaxona`humo,msx
lamas~akumo,mss
lamasonaA,lms
lam~aA,
lamoH,lmH
lan,
lanaA,
lanaA^,
lanat~axi*an~a,Ax*
lanaHo$uran~ahumo,H$r
lanaHonu,
lanaxorujan~a,xrj
lana*ohaban~a,*hb
lanaraY`ka,rAy
lanaraY`haA,rAy
lanarojuman~akumo,rjm
lanaz~alonaA,nzl
lanaso_#alan~ahumo,sAl
lanasofaEF[A,sfE
lanaS~ad~aqan~a,Sdq
lanaZun~uka,Znn
lanaEolamu,Elm
lanafida,nfd
lanaquwlan~a,qwl
lanakuwnan~a,kwn
lananziEan~a,nzE
"lanansifan~ahu,",nsf
lananSuran~akumo,nSr
lananSuru,nSr
lanahodiyan~ahumo,hdy
lanu&ominan~a,Amn
lanubaw~i}an~ahum,bwA
lanubaw~i}an~ahumo,bwA
"lanubay~itan~ahu,",byt
lanubi*a,nb*
lanuHoDiran~ahumo,HDr
lanuxorijan~aka,xrj
lanuxorijan~akum,xrj
lanudoxilan~ahumo,dxl
lanugoriyan~aka,grw
lanukaf~iran~a,kfr
"lanunaj~iyan~ahu,",njw
lanuholikan~a,hlk
lahaA,
lahaA^,
lahab,lhb
lahadaY,hdy
lahadaY`kumo,hdy
lahadayona`kumo,hdy
laham~at,hmm
lahu,
lahum,
lahumaA,
lahumu,
lahumo,
lahun~a,
lahuwa,
"lahu,",
"lahu,^",
lahiYa,
lahow,lhw
law,
lawajaduwA@,wjd
lawal~awuA@,wly
lawal~ayota,wly
lawa`qiH,lqH
law~aAHap,lwH
law~awoA@,lwy
lawoH,lwH
lawolaA^,
lawomap,lwm
lawon,lwn
laya>otiyan~iY,Aty
laya>okuluwna,Akl
layaboEavan~a,bEv
layabogiY,bgy
layaboluwan~akumu,blw
layajomaEan~akumo,jmE
layaHobaTan~a,HbT
layaHozunuka,Hzn
layaHozununiY^,Hzn
layaHokumu,Hkm
layaxorujun~a,xrj
layarozuqan~ahumu,rzq
layasotaxolifan~ahumo,xlf
layasotafiz~uwnaka,fzz
"layasojunun~ahu,",sjn
layaSud~uwnahumo,Sdd
layaSorimun~ahaA,Srm
layaTogaY`^,Tgw
layaEolamu,Elm
layaEolamuwna,Elm
layafotinuwnaka,ftn
layaquwlan~a,qwl
layaquwlun~a,qwl
layaquwluwna,qwl
layakotumuwna,ktm
layamas~an~a,mss
layanSuran~ahu,nSr
layu&ominan~a,Amn
layuxorijan~a,xrj
layudoxilan~ahum,dxl
layuzoliquwnaka,zlq
layusam~uwna,smw
layusojanan~a,sjn
layuDil~unaA,Dll
layun[ba*an~a,nb*
layuwHuwna,wHy
layuwaf~iyan~ahumo,wfy
layuwal~un~a,wly
lay~,lwy
layot,
layosa,lys
layosati,lys
layosuwA@,lys
layol,lyl
layolap,lyl
la`Eibiyn,lEb
la`giyap,lgw
la`qiyhi,lqy
la`kin,
la`kin~,
la`masotumu,lms
la{t~abaEotumu,tbE
la{xotalafotumo,xlf
la{sotakovarotu,kvr
la{fotadato,fdy
la{fotadawoA@,fdy
la{ntaSara,nSr
la{nfaD~uwA@,fDD
lu&olu&,lwlw
luj~ap,ljj
luEina,lEn
luEinuwA@,lEn
luqoma`n,
lumotun~aniY,lwm
luwT,
li>aEodila,Edl
li>aqotulaka,qtl
li>akofura,kfr
li>ahaba,whb
li>un*irakum,n*r
libaAs,lbs
libad,lbd
lita>oxu*uwhaA,Ax*
lita>ofikanaA,Afk
lita>okuluwA@,Akl
litabotaguwA@,bgy
litaboluguw^A@,blg
litajoriYa,jry
litaHosabuwhu,Hsb
litaHokuma,Hkm
litaHomilahumo,Hml
lita*ohabuwA@,*hb
litaroDawoA@,rDw
litaroDaY`,rDw
litarokabuwA@,rkb
litarokabuwhaA,rkb
litazuwla,zwl
"litasotawu,A@",swy
litasokunuwA@,skn
lita$oqaY`^,$qw
litaEaArafuw^A@,Erf
litaEojala,Ejl
litaEolamuwA@,Elm
litaEolamuw^A@,Elm
litagofira,gfr
litafotariYa,fry
litaqotulaniY,qtl
"litaqora>ahu,",qrA
litakuwna,kwn
litakuwnuwA@,kwn
litalofitanaA,lft
litahotaduwA@,hdy
litu&ominuwA@,Amn
lituba$~ira,b$r
litubay~ina,byn
litujozaY`,jzy
lituHoSinakum,HSn
lituxorija,xrj
lituxorijanaA,xrj
lituxorijuwA@,xrj
litu$orika,$rk
lituDay~iquwA@,Dyq
lituEoriDuwA@,ErD
litugoriqa,grq
litukab~iruwA@,kbr
litun*ira,n*r
litunfiquwA@,nfq
liHoyat,lHy
lizaAm,lzm
lisaAn,lsn
liqaA^',lqy
lim,
linta,lyn
linaboluwahumo,blw
linajoEalahaA,jEl
linaSorifa,Srf
linaEobuda,Ebd
linaEolama,Elm
linafotinahumo,ftn
linanZura,nZr
linahotadiYa,hdy
linuvab~ita,vbt
linuriyaka,rAy
"linuriyahu,",rAy
linurosila,rsl
linusolima,slm
linufosida,fsd
liwaA*,lw*
liY,
liYa,
liY^,
liya>oxu*a,Ax*
liya>oxu*uwhu,Ax*
liya>okuluwA@,Akl
liyabotaliyakumo,blw
liyaboluga,blg
liyaboluwakumo,blw
liyaboluwaniY^,blw
liyatasaA^'aluwA@,sAl
liyatuwbuw^A@,twb
liyajoziYa,jzy
liyajoziyaka,jzy
liyajoziyahumu,jzy
liyajoEala,jEl
liyaHozuna,Hzn
liyaHokuma,Hkm
liyaHomiluw^A@,Hml
liya*ara,w*r
liya*uwquwA@,*wq
liya*~ak~aruwA@,*kr
liyazodaAduw^A@,zyd
"liyasu,^_#uwA@",swA
liyasotaxofuwA@,xfy
liyasota_#o*inkumu,A*n
liyasotayoqina,yqn
liyasokuna,skn
liyasokunuwA@,skn
liya$otaruwA@,$ry
liyaSud~uwA@,Sdd
liyaZolimahumo,Zlm
liyaEobuduwA@,Ebd
liyaEobuduwni,Ebd
liyaEobuduw^A@,Ebd
liyaEolama,Elm
liyaEolamuw^A@,Elm
liyagiyZa,gyZ
liyagofira,gfr
liyafotaduwA@,fdy
liyafojura,fjr
liyaquwma,qwm
liyaqotuluwka,qtl
liyaqoDi,qDy
liyaqoDiYa,qDy
liyaqoTaEa,qTE
liyakuwna,kwn
liyakuwnaA,kwn
liyakuwnuwA@,kwn
liyakofuruwA@,kfr
liyamiyza,myz
liyamokuruwA@,mkr
liyanfiruwA@,nfr
liyahodiyahumo,hdy
liyu&o*ana,A*n
liyu&ominuwA@,Amn
liyu&ominuw^A@,Amn
liyubay~ina,byn
liyubodiYa,bdw
liyuvab~ita,vbt
liyuvobituwka,vbt
liyuja`diluwkumo,jdl
liyuHaA^j~uwkum,Hjj
liyuHiq~a,Hqq
liyuxorijakum,xrj
liyuxorijuwka,xrj
liyudoHiDuwA@,dHD
liyu*iyqahum,*wq
liyu*ohiba,*hb
liyuriyakum,rAy
liyuriyahumaA,rAy
"liyuriyahu,",rAy
liyuroduwhumo,rdy
liyuroDuwkumo,rDw
liyuDil~a,Dll
liyuDil~uwA@,Dll
liyuDiyEa,DyE
liyuTaAEa,TwE
liyuTah~irakumo,Thr
liyuTofi_#uwA@,TfA
liyuToliEakumo,TlE
"liyuZohirahu,",Zhr
liyuEa*~ibahum,E*b
liyuEa*~ibahumo,E*b
"liyuEojizahu,",Ejz
liyuEolama,Elm
liyufosida,fsd
liyufosiduwA@,fsd
liyuqar~ibuwnaA^,qrb
liyuqiymuwA@,qwm
liyuqoDaY`^,qDy
liyukaf~ira,kfr
liyun*ira,n*r
liyun*irakumo,n*r
liyunfiqo,nfq
liyuholika,hlk
liyuwaf~iyahumo,wfy
l~a'aAtayona`hum,Aty
l~a>a*aqona`ka,*wq
l~a>asomaEahumo,smE
l~a>amosakotumo,msk
l~a>ukaf~iran~a,kfr
l~aAzib,lzb
l~aban,lbn
l~abivota,lbv
l~abivotumo,lbv
l~ajaA^'ahumu,jyA
l~ajaEalonaA,jEl
l~ajaEalona`hu,jEl
l~aj~uwA@,ljj
l~adun,ldn
l~a*ahaba,*hb
"l~ara>ayotahu,",rAy
l~asota,lys
l~asotu,lys
l~asotumo,lys
l~aZal~uwA@,Zll
l~aEal~,
l~aEanato,lEn
l~aEanahu,lEn
l~aEanahumu,lEn
l~afasadati,fsd
l~afa$ilotumo,f$l
l~aqaAluwA@,qwl
l~aquDiYa,qDy
l~aka,
l~akum,
l~akumaA^,
l~akumo,
l~alaj~uwA@,ljj
l~amam,lmm
l~am~,lmm
l~anaA,
l~anaA^,
l~anakuwnan~a,kwn
"l~anuHar~iqan~ahu,",Hrq
l~ahaA,
l~ahu,
l~ahud~imato,hdm
l~ahum,
l~ahumaA,
l~ahumaA^,
l~ahumu,
l~ahumo,
l~ahun~a,
"l~ahu,",
"l~ahu,^",
l~awal~awoA@,wly
l~aw~aAmap,lwm
l~ayaquwlan~a,qwl
l~ayaquwlun~a,qwl
l~ayakuwnun~a,kwn
l~ayu&ominun~a,Amn
l~ayubaT~i}an~a,bTA
l~ayuSobiHun~a,SbH
l~ayuDil~uwna,Dll
l~ay~in,lyn
l~ayosa,lys
l~ayosuwA@,lys
l~a`biviyn,lbv
l~a`Einuwn,lEn
l~a{botagawoA@,bgy
l~a{t~abaEuwka,tbE
l~a{t~abaEona`kumo,tbE
l~a{t~axa*uwka,Ax*
l~a{t~axa*ona`hu,Ax*
l~a{rotaAba,ryb
l~a{SoTafaY`,Sfw
l~ubad,lbd
l~uj~iY~,ljj
l~ud~,ldd
l~uguwb,lgb
l~umazap,lmz
l~i>asojuda,sjd
l~itabotaguwA@,bgy
l~itatoluwaA@,tlw
l~itasoHaranaA,sHr
l~itasokunuw^A@,skn
l~itasolukuwA@,slk
l~itaEotaduwA@,Edw
l~itafotaruwA@,fry
l~itakuwnuwA@,kwn
l~itu&ominuwA@,Amn
l~itun*ira,n*r
l~inafotinahumo,ftn
l~inubay~ina,byn
l~inuHo.iYa,Hyy
l~inuxorija,xrj
l~inu*iyqahumo,*wq
l~iY,
l~iY^,
l~iynap,lyn
l~iyaboluwaA@,blw
l~iyaboluwakumo,blw
l~iyatafaq~ahuwA@,fqh
l~iyat~axi*a,Ax*
l~iyajoziYa,jzy
l~iyajoEala,jEl
l~iyad~ab~aruw^A@,dbr
l~iya*uwqa,*wq
l~iya*okuruwA@,*kr
l~iyarobuwaA@,rbw
l~iyaso_#ala,sAl
l~iya$ohaduwA@,$hd
l~iyaToma}in~a,TmAn
l~iyaEolama,Elm
l~iyagofira,gfr
l~iyaquwluw^A@,qwl
l~iyaqoDiYa,qDy
l~iyakuwnuwA@,kwn
l~iyaholika,hlk
l~iyuxorija,xrj
l~iyuxorijakum,xrj
l~iyudoxila,dxl
l~iyurawoA@,rAy
l~iyuDil~a,Dll
l~iyuDil~uwA@,Dll
l~iyuTah~irakum,Thr
l~iyuEa*~iba,E*b
l~iyun*ira,n*r
l~iyuwaATi_#uwA@,wTA
loyaqoDuwA@,qDy
loyaqoTaEo,qTE
ma>otiy~,Aty
ma>ojuwj,
ma>oman,Amn
ma>omuwn,Amn
ma>owaY`,Awy
maA,
maAtuwA@,mwt
maA*aA,
maAEuwn,mEn
maAl,mwl
maAli_#uwn,mlA
maA^',mwh
maA^}idap,myd
mabovuwv,bvv
mabovuwvap,bvv
mabosuwTataAn,bsT
mabolag,blg
mataAb,twb
mataY`,
mata`E,mtE
matiyn,mtn
mat~aEotu,mtE
mat~aEonaA,mtE
matorabap,trb
mavaAbap,vwb
maval,mvl
mavula`t,mvl
mavuwbap,vwb
mavobuwr,vbr
mavonaY`,vny
mavowFY,vwy
mavowaY,vwy
maja`lis,jls
majuws,mjws
majo*uw*,j**
majorY`,jry
majomaE,jmE
majonuwn,jnn
maHab~ap,Hbb
maHil~,Hll
maHiyD,HyD
maHojuwbuwn,Hjb
maHo*uwr,H*r
maHoruwm,Hrm
maHo$uwrap,H$r
maHoZuwr,HZr
maxaAD,mxD
maxoraj,xrj
maxomaSap,xmS
madaA^}in,mdn
madad,mdd
madadona`haA,mdd
madiynap,mdn
madiyniyn,dyn
mad~,mdd
mad~a,mdd
madoyan,
ma*o'uwm,*Am
ma*omuwm,*mm
maraADiE,rDE
maraAfiq,rfq
maraja,mrj
maraH,mrH
maraduwA@,mrd
marad~,rdd
mariDotu,mrD
mar~,mrr
mar~a,mrr
mar~ap,mrr
mar~a`t,mrr
mar~uwA@,mrr
maro',mrA
marojaAn,mrj
marojuwmiyn,rjm
marojuw~,rjw
marojiE,rjE
maroHab,rHb
maroHamap,rHm
maroduwd,rdd
maroSad,rSd
maroDaAt,rDw
maroDiy~,rDw
maroEaY`,rEy
marofuwd,rfd
marofuwE,rfE
marowap,
maroyam,
masaAq,swq
masiyH,
mas~,mss
mas~a,mss
mas~atohu,mss
mas~atohumo,mss
mas~akumu,mss
mas~anaA,mss
mas~aniYa,mss
mas~ahu,mss
mas~ahumo,mss
masobuwqiyn,sbq
masojuwr,sjr
masojuwniyn,sjn
masojid,sjd
masoH,msH
masoruwr,srr
masoTuwr,sTr
masogabap,sgb
maso_#uwl,sAl
masokan,skn
masokanap,skn
masokuwnap,skn
ma$oHuwn,$Hn
ma$oriq,$rq
ma$oEar,m$Er
ma$o_#amap,$Am
ma$ohuwd,$hd
ma$oy,m$y
maSaAniE,SnE
maSiyr,Syr
maSoruwf,Srf
maSorif,Srf
maSofuwfap,Sff
maDaAjiE,DjE
maDato,mDy
maTolaE,TlE
maToluwb,Tlb
maToliE,TlE
maTowiy~a`t,Twy
maZoluwm,Zlm
maE,mE
maEaAd,Ewd
maEaA*,Ew*
maEaA*iyr,E*r
maEaArij,Erj
maEaA$,Ey$
maEa`yi$,Ey$
maEiy$ap,Ey$
maEoduwdap,Edd
maEo*irap,E*r
maEoz,mEz
maEozuwluwn,Ezl
maEozil,Ezl
maEo$ar,E$r
maEoSiyat,ESy
maEokuwf,Ekf
maEomuwr,Emr
magaAnim,gnm
maga`ra`t,gwr
magorib,grb
mago$iY~,g$y
magoDuwb,gDb
magoluwb,glb
magoluwlap,gll
ma_#aAb,Awb
ma_#aArib,Arb
mafaAtiH,ftH
mafaAz,fwz
mafaAzap,fwz
mafar~,frr
mafotuwn,ftn
mafoEuwl,fEl
maqaAbir,qbr
maqaAliyd,qld
maqaAm,qwm
maqiyl,qyl
maqobuwHiyn,qbH
maqot,mqt
maqorabap,qrb
maqoTuwE,qTE
maqoTuwEap,qTE
maqoEad,qEd
makaAnat,kwn
makara,mkr
makaruwA@,mkr
makiyduwn,kyd
mak~ap,
mak~an~aA,mkn
mak~an~a`kumo,mkn
mak~an~a`humo,mkn
mak~an~iY,mkn
makotuwb,ktb
mako*uwb,k*b
makor,mkr
makoruwh,krh
makoZuwm,kZm
mala>,mlA
malak,mlk
malakato,mlk
malakuwt,mlk
malakotum,mlk
maluwm,lwm
malik,mlk
maliyk,mlk
maliy~,mlw
maloEuwnap,lEn
malok,mlk
mamaAt,mwt
mamonuwEap,mnE
mamonuwn,mnn
man,
mansak,nsk
man$uwr,n$r
manSuwr,nSr
manTiq,nTq
manfuw$,nf$
manquwS,nqS
manaAzil,nzl
manaAS,nwS
manaAkib,nkb
manaAm,nwm
manaEa,mnE
manaEaka,mnE
manaEanaA^,mnE
manaEahumo,mnE
manan~aA,mnn
manaw`p,
mana`fiE,nfE
manuwE,mnE
manuwn,mnn
man~,mnn
man~a,mnn
mahojuwr,hjr
mahod,mhd
mahozuwm,hzm
maholik,hlk
mahomaA,
mawaAxir,mxr
mawaATin,wTn
mawa`qiE,wqE
mawa`liY,wly
mawa`liy,wly
mawo'udap,wAd
mawo}il,wAl
mawot,mwt
mawotat,mwt
mawoj,mwj
mawor,mwr
maworuwd,wrd
mawoTi},wTA
mawoEuwd,wEd
mawoquw*ap,wq*
mawoquwfuwn,wqf
mawolaY`,wly
mawoluwd,wld
mayotap,mwt
mayosarap,ysr
mayosir,ysr
mayol,myl
mayomanap,ymn
ma`ruwt,
ma`kiriyn,mkr
ma`lik,mlk
ma`hiduwn,mhd
mu&a*~in,A*n
mu&al~afap,Alf
mu&otafikap,
mu&otafika`t,
mu&otuwn,Aty
mu&omin,Amn
mu&omina`t,Amn
mubaArak,brk
mubad~il,bdl
muba*~iriyn,b*r
mubar~a'uwn,brA
muba$~ir,b$r
muba$~ira`t,b$r
mubaw~a>,bwA
mubotaliy,blw
mubotaliyn,blw
mubodiy,bdw
muborimuwn,brm
muboSir,bSr
muboSirap,bSr
muboTiluwn,bTl
muboEaduwn,bEd
mubolisuwn,bls
mutabar~ija`t,brj
mutab~ar,tbr
mutataAbiEayon,tbE
mutajaAnif,jnf
mutaHar~if,Hrf
mutaHay~iz,Hyz
mutarad~iyap,rdy
muta$a`bih,$bh
muta$a`biha`t,$bh
muta$a`kisuwn,$ks
mutaSad~iqa`t,Sdq
mutaSad~iqiyn,Sdq
mutaTah~iriyn,Thr
mutaEaAl,Elw
mutaqal~ab,qlb
mutakab~ir,kbr
mutakal~ifiyn,klf
mutalaq~iyaAn,lqy
mutana`fisuwn,nfs
mutawas~imiyn,wsm
mutawaf~iy,wfy
mutawak~iluwn,wkl
mutim~,tmm
mut~axi*,Ax*
mut~axi*a`t,Ax*
mut~aqiyn,wqy
mut~aka_#,wkA
mut~aki_#iyn,wkA
mut~umo,mwt
mutorafiyn,trf
muvoqalap,vql
muvolaY`,mvl
muja`hidiyn,jhd
mujorim,jrm
muHar~ar,Hrr
muHar~am,Hrm
muHar~amap,Hrm
muHal~iqiyn,Hlq
muHam~ad,
muHil~iY,Hll
muHiyT,HwT
muHiyTap,HwT
muHotaZir,HZr
muHodav,Hdv
muHosin,Hsn
muHosina`t,Hsn
muHoSana`t,HSn
muHoY,Hyy
muxal~afuwn,xlf
muxal~aqap,xlq
muxobitiyn,xbt
muxotaAl,xyl
muxoraj,xrj
muxorij,xrj
muxoziY,xzy
muxosiriyn,xsr
muxoDar~ap,xDr
muxolaS,xlS
muxoliS,xlS
muxolif,xlf
mudab~ira`t,dbr
mud~at,mdd
mud~ato,mdd
mud~av~ir,dvr
mud~axal,dxl
mudobir,dbr
mudoHaDiyn,dHD
mudorakuwn,drk
mudohaA^m~ataAn,dhm
mu*ak~ir,*kr
mu*oEiniyn,*En
mura`gam,rgm
muriyb,ryb
murotafaq,rfq
murojawon,rjw
murojifuwn,rjf
murodifiyn,rdf
murosala`t,rsl
murosaY`,rsw
murosil,rsl
murosilap,rsl
muroDiEap,rDE
muzaHoziH,zHzH
muz~am~il,zml
muz~iqotumo,mzq
muzodajar,zjr
muzon,mzn
musab~iHuwn,sbH
musaH~ariyn,sHr
musax~ar,sxr
musax~ara`t,sxr
musaw~imiyn,swm
musa`fiHa`t,sfH
musa`fiHiyn,sfH
musiY^',swA
musotabiyn,byn
musotaboSiriyn,bSr
musotaxof,xfy
musotasolimuwn,slm
musotaTiyr,sTr
musotaEaAn,Ewn
musotagofiriyn,gfr
musota_#oxiriyn,Axr
musota_#onisiyn,Ans
musotaqar~,qrr
musotaqodimiyn,qdm
musotakobir,kbr
musotamiE,smE
musotamosikuwn,msk
musotahozi'uwn,hzA
musotawodaE,wdE
musotayoqiniyn,yqn
musorif,srf
musolima`t,slm
musomaE,smE
musomiE,smE
musowad~,swd
mu$otabih,$bh
mu$otarikuwn,$rk
mu$orik,$rk
mu$orikap,$rk
mu$orika`t,$rk
mu$ofiquwn,$fq
muSad~iq,Sdq
muSal~FY,Slw
muSal~iyn,Slw
muSaw~ir,Swr
muSayoTir,sTr
muSiyb,Swb
muS~ad~iqa`t,Sdq
muS~ad~iqiyn,Sdq
muSobiHiyn,SbH
muSorix,Srx
muSoTafayon,Sfw
muSofar~,Sfr
muSoliH,SlH
muDaA^r~,Drr
muDiy~,mDy
muDoTar~,Drr
muDoEifuwn,DEf
muDogap,mDg
muTaf~ifiyn,Tff
muTal~aqa`t,Tlq
muTah~aruwn,Thr
muTah~ir,Thr
muT~ah~iriyn,Thr
muT~aw~iEiyn,TwE
muToma}in~,TmAn
muZolim,Zlm
muEa*~abiyn,E*b
muEa*~ib,E*b
muEa*~iruwn,E*r
muEaq~ib,Eqb
muEaq~iba`t,Eqb
muEal~aqap,Elq
muEal~am,Elm
muEaw~iqiyn,Ewq
muEa`jiziyn,Ejz
muEotabiyn,Etb
muEotad,Edw
muEotadiyn,Edw
muEotar~,Err
muEojiz,Ejz
muEoSira`t,ESr
mugay~ir,gyr
muga`Dib,gDb
mugiyra`t,gyr
mugotasal,gsl
mugoramuwn,grm
mufaS~al,fSl
mufotar,fry
mufotaraya`t,fry
mufotaruwn,fry
mufosid,fsd
mufoliHuwn,flH
muqaAm,qwm
muqaAmap,qwm
muqad~as,qds
muqad~asap,qds
muqar~abuwn,qrb
muqas~ima`t,qsm
muqaS~iriyn,qSr
muqanTarap,qnTr
muqotariniyn,qrn
muqotasimiyn,qsm
muqotir,qtr
muqoriniyn,qrn
muqosiTiyn,qsT
muqoniEiY,qnE
muqowiyn,qwy
mukaA^',mkw
mukal~ibiyn,klb
mukib~,kbb
mukov,mkv
mula`q,lqy
mula`qiy,lqy
muli}ato,mlA
muliym,lwm
mulotaHad,lHd
muloqiya`t,lqy
mulok,mlk
mumaz~aq,mzq
mumid~,mdd
mumotariyn,mry
mumosik,msk
mumosika`t,msk
muntaZiruwn,nZr
muntaqimuwn,nqm
muntahaY`,nhy
mun*ariyn,n*r
mun*ir,n*r
munzal,nzl
munziliyn,nzl
mun$ariyn,n$r
mun$a_#aAt,n$A
mun$i_#uwn,n$A
munZaruwn,nZr
munfaTir,fTr
munfak~iyn,fkk
munfiqiyn,nfq
munqalab,qlb
munqalibuwn,qlb
munkar,nkr
munkiruwn,nkr
munaAd,ndw
munaAdiy,ndw
munaj~uw,njw
munaz~al,nzl
munaz~il,nzl
muna`fiqa`t,nfq
muna`fiquwn,nfq
muniEa,mnE
munoxaniqap,xnq
muhaAjir,hjr
muhaAn,hwn
muhayomin,hmn
muha`jira`t,hjr
muhotadiY,hdy
muhoTiEiyn,hTE
muhol,mhl
muholakiyn,hlk
muholik,hlk
muholikiY,hlk
muwtuwA@,mwt
muwriya`t,wry
muwsaY`,
muwsiE,wsE
muwfuwn,wfy
muwqadap,wqd
muwhin,whn
muwaf~uw,wfy
muwal~iy,wly
miA}ap,mAy
mit~u,mwt
mit~umo,mwt
mitonaA,mwt
mivoqaAl,vql
mivol,mvl
miHaAl,mHl
miHoraAb,Hrb
midaAd,mdd
miraA^',mry
mir~ap,mrr
miroSaAd,rSd
miroyap,mry
mizaAj,mzj
misaAs,mss
misok,msk
misokiyn,skn
mi$okaw`p,$kw
miSobaAH,SbH
miSor,mSr
miEo$aAr,E$r
miqodaAr,qdr
mikoyaAl,kyl
mil~ap,mll
miloH,mlH
min,
minsa>at,nsA
minohaAj,nhj
miha`d,mhd
miyra`v,wrv
miyzaAn,wzn
miyqa`t,wqt
miykaY`l,
m~a>okuwl,Akl
m~aAta,mwt
m~aArij,mrj
m~aArid,mrd
m~aAniEat,mnE
m~aboEuwvuwn,bEv
m~aboniy~ap,bny
m~at~aEotahumo,mtE
m~at~aEona`hu,mtE
m~at~aEona`humo,mtE
m~avaAniY,vny
m~ajiyd,mjd
m~ajomuwE,jmE
m~aHa`riyb,Hrb
m~aHiyS,HyS
m~aHojuwr,Hjr
m~aHosuwr,Hsr
m~aHofuwZ,HfZ
m~aHomuwd,Hmd
m~aHoyaA,Hyy
m~axotuwm,xtm
m~axo*uwl,x*l
m~axoDuwd,xDd
m~adoHuwr,dHr
m~a*okuwr,*kr
m~araD,mrD
m~ariyj,mrj
m~ariyd,mrd
m~ariyD,mrD
m~ariy^_#,mrA
